Q1,Q2,Q3,Q4,Q5,Q6,id
0,,,,,1,abs04406
1,4 6,,0,,0,abs04407
1,3,,0,1,1,abs04408
1,3,,0,1,1,abs04409
1,,,0,,1,abs04410
1,3,,0,1,1,abs04411
1,2 3,,,,1,abs04412
1,6,2,,,0,abs04413
0,,,,,1,abs04414
1,3,,0,,1,abs04415
1,3 7,,0,,1,abs04416
0,,,,,1,abs04417
0,,,,,1,abs04418
1,2,,0,,1,abs04419
1,2,,,,1,abs04420
1,6,2,0,,0,abs04421
0,,,,,0,abs04422
1,2,,,,1,abs04423
1,6,,0,,0,abs04424
0,,,,,0,abs04425
1,1 2,,22,,1,abs04426
0,,,,,1,abs04427
1,6,,,,1,abs04428
0,,,,,0,abs04429
1,,,0,,1,abs04430
0,,,,,1,abs04431
1,2,2,0,,1,abs04432
1,3,,0,,0,abs04433
1,,,0,,1,abs04434
1,5,,0,,0,abs04435
1,2,2,23,,0,abs04436
1,6,,0,,1,abs04437
1,6,,0,1,1,abs04438
1,3,,0,,1,abs04439
1,3,,0,,1,abs04440
1,2,2,17,,0,abs04441
1,3,,0,,0,abs04442
1,2,,,,1,abs04443
1,6,2,0,,0,abs04444
1,4 5,,0,,0,abs04445
1,3 6,,0,,1,abs04446
1,6,,0,,0,abs04447
1,6 7,,0,,0,abs04448
1,6,2,0,,0,abs04449
1,,,0,,0,abs04450
0,,,,,0,abs04451
1,5,2,,,0,abs04452
1,6,,0,,0,abs04453
1,6,1,0,,0,abs04454
0,,,,,0,abs04455
1,5,,0,,0,abs04456
1,3,,0,,0,abs04457
0,,,,,0,abs04458
1,3,,0,,1,abs04459
1,6,,0,1,0,abs04460
1,6,,0,,0,abs04461
1,5,,0,,0,abs04462
1,0,,0,,1,abs04463
1,3,,15,,0,abs04464
1,3 6,2,0,,0,abs04465
1,2 3 6,,,1,0,abs04466
1,3,,0,,0,abs04467
1,4 5,,0,,0,abs04468
1,3 5 6,1,0,,1,abs04469
1,5,,0,,0,abs04470
1,6,,0,,0,abs04471
0,,,,1,1,abs04472
1,6,,0,,1,abs04473
1,6,2,0,,1,abs04474
0,,,,,0,abs04475
1,0,2,0,,0,abs04476
0,,,,,0,abs04477
1,6,1,0,,1,abs04478
1,6,,0,,0,abs04479
0,,,,,1,abs04480
1,,,,,1,abs04481
0,,,,,1,abs04482
1,,,,,1,abs04483
1,0,2,0,,0,abs04484
0,,,,1,1,abs04485
1,,2,0,,0,abs04486
0,,,,,1,abs04487
1,,,0,,0,abs04488
1,,,0,,1,abs04489
1,5,,0,,0,abs04490
0,,,,,1,abs04491
1,6,,0,,0,abs04492
0,,,,,1,abs04493
1,2,2,18,,1,abs04494
1,5 6,,,,0,abs04495
0,,,,0,1,abs04496
1,2 3 6,2,16,,1,abs04497
1,6,2,0,,0,abs04498
1,3,,0,,0,abs04499
0,,,,,0,abs04500
1,3,,0,,0,abs04501
1,2 3 5 6,1,18,,0,abs04502
1,6,,0,,1,abs04503
0,,,,,0,abs04504
1,6 7,,0,,0,abs04505
1,4 5,1,0,,0,abs04506
1,6,2,0,,0,abs04507
1,3,,0,,0,abs04508
0,,,,,0,abs04509
1,,,0,,1,abs04510
1,2,,,,1,abs04511
1,6,,0,,1,abs04512
1,2,,0,,1,abs04513
1,6,,0,,0,abs04514
1,0,,0,,0,abs04515
1,,2,0,,1,abs04516
1,0,,0,,1,abs04517
1,3 4,2,0,,0,abs04518
1,2,0,0,,1,abs04519
1,6,2,0,,0,abs04520
0,,,,,0,abs04521
1,4 6,,24,,1,abs04522
1,5,,,,1,abs04523
1,7,,,,1,abs04524
1,2,,12,1,1,abs04525
1,3,2,0,1,1,abs04526
0,,,,,1,abs04527
1,2,,,,1,abs04528
1,,,0,,0,abs04529
1,3,,0,,1,abs04530
1,6,,,,1,abs04531
0,,,,,1,abs04532
0,,,,,0,abs04533
1,3,,0,1,0,abs04534
1,,2,0,,1,abs04535
1,6,,,,1,abs04536
1,1 3,,,1,0,abs04537
1,2,,24,,1,abs04538
0,,,,,1,abs04539
1,0,,0,,1,abs04540
1,3,,0,,1,abs04541
1,6,,0,,1,abs04542
1,,2,0,,0,abs04543
0,,,,,0,abs04544
0,,,,,1,abs04545
1,,,,,1,abs04546
1,3,,0,1,1,abs04547
1,6,,0,,0,abs04548
1,2,,0,,1,abs04549
1,5 6,,0,,0,abs04550
1,6,,0,,0,abs04551
1,1 2,,7,,1,abs04552
1,2,,,,1,abs04553
1,5,,,,1,abs04554
1,7,,0,,1,abs04555
0,,,,,1,abs04556
1,3,,0,1,1,abs04557
1,6,,0,,1,abs04558
1,,,0,,1,abs04559
0,,,,,0,abs04560
0,,,,,1,abs04561
1,3,,0,,0,abs04562
0,,,,,0,abs04563
1,6,2,0,,0,abs04564
1,3,,0,,1,abs04565
1,3,,0,,1,abs04566
1,6,,0,,1,abs04567
1,3,,0,1,1,abs04568
1,5,,,,0,abs04569
1,6,2,0,,0,abs04570
1,6,,0,,1,abs04571
1,6,,0,,1,abs04572
1,3,,0,1,1,abs04573
1,,,,,1,abs04574
1,3,,0,1,1,abs04575
0,,,,,1,abs04576
1,3,,0,,1,abs04577
0,,,,,0,abs04578
1,6,,0,,0,abs04579
1,6,,0,,0,abs04580
1,3,,0,,0,abs04581
0,,,,,1,abs04582
1,,2,,,1,abs04583
1,3,1,0,,0,abs04584
1,3,,0,,0,abs04585
0,,,,,0,abs04586
0,,,,,1,abs04587
1,,,0,,1,abs04588
1,2 3,,,,0,abs04589
0,,,,,0,abs04590
1,2,2,3,,1,abs04591
0,,,,,1,abs04592
0,,,,,0,abs04593
1,6,2,0,,0,abs04594
1,0,,0,,1,abs04595
1,5,,0,,1,abs04596
1,2,,16,,0,abs04597
1,1 2,,9,,1,abs04598
1,2 3,2,,,0,abs04599
1,5,,0,,0,abs04600
0,,,,,1,abs04601
0,,,,,0,abs04602
1,,2,40,,0,abs04603
1,6,,0,,0,abs04604
1,,2,0,,1,abs04605
0,,,,,1,abs04606
1,3,,0,,1,abs04607
0,,,,,1,abs04608
1,3,,0,1,1,abs04609
1,2,2,40,,0,abs04610
1,6,2,0,1,1,abs04611
0,,,,,1,abs04612
1,,,,,1,abs04613
1,3,,0,,1,abs04614
1,6,1,0,,0,abs04615
0,,,,,1,abs04616
0,,,,,1,abs04617
0,,,,,0,abs04618
1,6,,0,,1,abs04619
1,3,,0,,0,abs04620
1,0,,0,,1,abs04621
1,3,,,,0,abs04622
1,6,,0,,0,abs04623
1,1 2,,24,,0,abs04624
1,2,,,,1,abs04625
1,1 2,,,,0,abs04626
0,,,,,1,abs04627
1,3 6,,16,,1,abs04628
1,,2,,,1,abs04629
1,7,,0,,1,abs04630
1,3,,0,,0,abs04631
1,3,,0,,1,abs04632
1,2,,,,1,abs04633
1,0,,0,,1,abs04634
1,3,2,0,1,1,abs04635
1,3,,0,,1,abs04636
0,,,,,1,abs04637
1,3,,0,1,1,abs04638
0,,,,,1,abs04639
0,,,,,1,abs04640
0,,,,,1,abs04641
1,,,,,1,abs04642
1,2,,,,0,abs04643
1,2,,40,,0,abs04644
1,6 7,,0,,1,abs04645
1,1 2,2,26,,0,abs04646
0,,,,,1,abs04647
0,,,,,1,abs04648
0,,,,,1,abs04649
1,2,,22,,1,abs04650
1,4 5,,0,,1,abs04651
1,0,,,,1,abs04652
0,,,,,1,abs04653
1,3,,0,,1,abs04654
0,,,,,0,abs04655
1,3,,,,0,abs04656
1,3,,0,1,1,abs04657
1,,,0,,0,abs04658
1,3,,0,,1,abs04659
1,6,,0,,1,abs04660
0,,,,,0,abs04661
1,4 5 6,,0,,0,abs04662
0,,,,,1,abs04663
1,4 5 6,,,,0,abs04664
1,,2,0,,0,abs04665
0,,,,,0,abs04666
1,6,2,0,,0,abs04667
1,6,,0,,0,abs04668
0,,,,1,1,abs04669
1,4,,,,1,abs04670
1,6,,0,,0,abs04671
0,,,,,1,abs04672
1,2,,0,,1,abs04673
0,,,,,1,abs04674
1,,,,,1,abs04675
1,0,,,,0,abs04676
1,6 7,,0,,1,abs04677
1,1 2,,14,,1,abs04678
1,2 3,,,,0,abs04679
0,,,,,1,abs04680
1,,,0,,1,abs04681
1,6,,,,0,abs04682
1,3 5 6,,0,1,0,abs04683
1,0,,0,,1,abs04684
1,3 7,,0,,0,abs04685
1,6,,0,,1,abs04686
0,,,,,1,abs04687
1,,,,,1,abs04688
1,,,0,,1,abs04689
1,3,,,1,1,abs04690
1,3,,,,1,abs04691
0,,,,,1,abs04692
1,2,,0,,1,abs04693
1,3,,0,,0,abs04694
1,3,2,0,,0,abs04695
0,,,,,0,abs04696
0,,,,,1,abs04697
1,,,,,1,abs04698
1,6,,0,,1,abs04699
1,6,,,,1,abs04700
1,6,,0,,1,abs04701
1,,2,0,,0,abs04702
1,6,2,0,,0,abs04703
0,,,,,0,abs04704
1,,,0,,1,abs04705
1,6,,0,,0,abs04706
1,6,1,0,1,0,abs04707
1,4,,,,1,abs04708
1,4 6,,3,,1,abs04709
1,2 3,,0,1,0,abs04710
0,,,,,1,abs04711
1,3,,0,,1,abs04712
0,,,,,0,abs04713
1,5,,0,,0,abs04714
1,6,,0,,1,abs04715
0,,,,,1,abs04716
0,,,,,1,abs04717
1,,,0,,1,abs04718
1,2,,,,1,abs04719
1,7,,0,,0,abs04720
1,4 5,,0,,0,abs04721
0,,,,,1,abs04722
1,3,,0,,0,abs04723
1,6,,0,,0,abs04724
1,3,,0,,0,abs04725
1,3,2,0,,1,abs04726
1,3 5,,0,,0,abs04727
1,4 5,,0,,0,abs04728
0,,,,,1,abs04729
0,,,,,1,abs04730
1,6,,0,,0,abs04731
1,5,,0,,0,abs04732
0,,,,1,1,abs04733
1,,,0,,1,abs04734
1,3 6,,0,1,1,abs04735
1,6,,0,,0,abs04736
1,,2,0,,0,abs04737
1,3,,,,0,abs04738
1,2,,,,1,abs04739
1,6,,0,,1,abs04740
0,,,,,0,abs04741
0,,,,,1,abs04742
1,2 3,,,,0,abs04743
1,4 5,,0,,1,abs04744
1,2,2,,,1,abs04745
1,6,,0,,1,abs04746
1,2 3 5 6,2,,,0,abs04747
0,,,,,1,abs04748
1,3 7,,0,,1,abs04749
1,6,,0,,1,abs04750
1,6,2,0,,0,abs04751
1,3,,0,,0,abs04752
1,,,0,,1,abs04753
1,3,,0,1,0,abs04754
1,2,,,,1,abs04755
0,,,,,1,abs04756
1,6,,0,,1,abs04757
1,,2,0,,1,abs04758
0,,,,,1,abs04759
1,5,,0,,0,abs04760
0,,,,,1,abs04761
1,3,,0,,0,abs04762
1,6,,0,,0,abs04763
1,6,,0,,0,abs04764
1,2,,16,,1,abs04765
1,,,0,,1,abs04766
0,,,,,0,abs04767
0,,,,,1,abs04768
1,6,,0,,1,abs04769
1,0,,,,1,abs04770
1,2,,12,,1,abs04771
1,2,,22,,1,abs04772
1,2,,0,,1,abs04773
1,0,,0,,1,abs04774
1,2 3,,,,0,abs04775
1,5,,0,,1,abs04776
0,,,,,1,abs04777
0,,,,,0,abs04778
1,,,0,,0,abs04779
0,,,,,1,abs04780
0,,,,,1,abs04781
1,2,2,,,1,abs04782
0,,,,,1,abs04783
1,3,,0,,1,abs04784
1,2,,,,1,abs04785
1,,,,,1,abs04786
1,,,,,1,abs04787
0,,,,,0,abs04788
0,,,,,0,abs04789
0,,,,,1,abs04790
1,2,2,,,1,abs04791
1,,,0,,1,abs04792
0,,,,,1,abs04793
1,6,,0,,0,abs04794
1,,,0,,1,abs04795
1,6,2,0,,0,abs04796
1,3,,,,1,abs04797
1,2 3,,,1,0,abs04798
1,6,,0,,1,abs04799
1,3,,0,,0,abs04800
1,2,,,,1,abs04801
1,2,,24,,1,abs04802
1,6,2,0,,0,abs04803
1,4 5 6,,0,,0,abs04804
1,2,,14 22,,1,abs04805
0,,,,,1,abs04806
1,6,,,1,1,abs04807
1,5,,0,,0,abs04808
1,,1,0,,1,abs04809
1,3 6,1,,1,0,abs04810
1,7,,0,,1,abs04811
1,,,0,,0,abs04812
0,,,,,1,abs04813
0,,,,,0,abs04814
1,6,1,0,,1,abs04815
0,,,,,1,abs04816
1,6,,,,1,abs04817
1,6,,0,,1,abs04818
1,,,0,,1,abs04819
1,6,,0,,1,abs04820
0,,,,,0,abs04821
0,,,,,0,abs04822
0,,,,,1,abs04823
0,,,,,1,abs04824
1,2,1,,,0,abs04825
1,4 5,,,,0,abs04826
0,,,,,0,abs04827
1,3,,0,,1,abs04828
1,2,,12,1,1,abs04829
0,,,,,1,abs04830
1,,,0,,1,abs04831
1,6,,0,,0,abs04832
1,,2,0,,1,abs04833
1,2,1,7,,0,abs04834
1,2,,,,0,abs04835
1,2,,,,1,abs04836
1,2,,,,0,abs04837
1,,1,,,1,abs04838
1,6,,0,,1,abs04839
0,,,,,1,abs04840
1,3,,0,1,0,abs04841
1,0,,0,,0,abs04842
0,,,,,1,abs04843
1,5 6,,0,,0,abs04844
1,1 2 3,,,1,0,abs04845
1,3,,0,1,1,abs04846
0,,,,,0,abs04847
0,,,,,1,abs04848
0,,,,,1,abs04849
0,,,,,0,abs04850
1,3,,0,1,1,abs04851
1,3,,0,,0,abs04852
1,3,,,,0,abs04853
0,,,,,1,abs04854
1,6,,0,,0,abs04855
1,2,2,18,,0,abs04856
0,,,,,0,abs04857
0,,,,,0,abs04858
1,2 3,,,,0,abs04859
1,,1,,,1,abs04860
1,2 3,,,,0,abs04861
1,6,,0,,1,abs04862
1,,2,0,,1,abs04863
1,6,,0,,0,abs04864
1,6,,,,1,abs04865
1,3,,0,,0,abs04866
0,,,,,1,abs04867
1,6,,0,,1,abs04868
0,,,,,1,abs04869
1,,,,,0,abs04870
1,3,2,0,,0,abs04871
1,,,,,1,abs04872
0,,,,,0,abs04873
1,1 2,,,,1,abs04874
1,6,,0,,1,abs04875
1,3,,0,,0,abs04876
1,,2,,,1,abs04877
1,3,,,,0,abs04878
1,,,0,,1,abs04879
1,4,,,,1,abs04880
0,,,,,1,abs04881
1,,2,0,,1,abs04882
1,3,1,0,,1,abs04883
1,6,,0,,0,abs04884
1,2,,,,0,abs04885
1,5,,0,,0,abs04886
1,,,,,1,abs04887
1,2,2,,,0,abs04888
1,3,,0,,1,abs04889
0,,,,,1,abs04890
1,5 6,,0,,1,abs04891
0,,,,,0,abs04892
0,,,,,0,abs04893
1,6,,,,1,abs04894
0,,,,,0,abs04895
1,,,0,,1,abs04896
0,,,,,1,abs04897
1,3,,0,,0,abs04898
1,,2,0,,1,abs04899
1,6,,0,,1,abs04900
0,,,,,0,abs04901
1,2,,,,1,abs04902
1,3,,0,1,1,abs04903
1,6,,0,,0,abs04904
0,,,,,0,abs04905
0,,,,,1,abs04906
0,,,,,0,abs04907
1,3,,0,,1,abs04908
1,5,,0,,0,abs04909
1,3,2,,1,0,abs04910
0,,,,,0,abs04911
0,,,,,1,abs04912
0,,,,,1,abs04913
1,2,,,,0,abs04914
1,3,,0,,0,abs04915
1,3,,0,,1,abs04916
0,,,,,1,abs04917
1,7,,0,,1,abs04918
0,,,,,1,abs04919
1,,2,,,1,abs04920
1,,2,0,,1,abs04921
0,,,,,1,abs04922
0,,,,,1,abs04923
0,,,,,0,abs04924
0,,,,,1,abs04925
0,,,,,1,abs04926
1,6,2,0,,0,abs04927
1,6,,0,,1,abs04928
0,,,,,1,abs04929
1,,2,0,,1,abs04930
1,2,,,,1,abs04931
1,6,,0,,0,abs04932
0,,,,,0,abs04933
0,,,,,1,abs04934
0,,,,,0,abs04935
1,3,,0,1,1,abs04936
0,,,,,1,abs04937
1,,,0,,1,abs04938
0,,,,,1,abs04939
1,6,,0,,0,abs04940
1,2,,,,0,abs04941
1,,,0,,1,abs04942
1,2,1,7,,0,abs04943
1,3,,,,1,abs04944
0,,,,,1,abs04945
1,,,0,,1,abs04946
1,2,,,1,0,abs04947
1,5,2,0,,0,abs04948
1,6,2,0,,0,abs04949
0,,,,,0,abs04950
1,3 6,,0,,1,abs04951
1,6,,,,1,abs04952
1,2,2,,,0,abs04953
1,,2,0,,1,abs04954
1,2,,18,,1,abs04955
0,,,,,1,abs04956
1,5,,0,,0,abs04957
1,0,,0,,1,abs04958
1,6,,0,,1,abs04959
1,5 6,,0,,0,abs04960
0,,,,,0,abs04961
1,,2,0,,1,abs04962
1,0,,,,1,abs04963
0,,,,,0,abs04964
1,3,,0,,0,abs04965
1,2,,0,,1,abs04966
1,,2,0,,1,abs04967
0,,,,,1,abs04968
0,,,,,1,abs04969
1,3,2,0,1,1,abs04970
1,2,2,0,,1,abs04971
1,,,0,,1,abs04972
1,6,,0,,1,abs04973
1,6,,0,,1,abs04974
0,,,,,1,abs04975
1,6,2,0,,1,abs04976
1,3,,,,1,abs04977
1,5,,0,,0,abs04978
1,3,,0,,1,abs04979
1,2,,,,0,abs04980
1,6,,0,,1,abs04981
1,3,,0,1,1,abs04982
0,,,,,1,abs04983
0,,,,,1,abs04984
1,6,,0,,1,abs04985
1,4 5,1,0,,0,abs04986
1,6,,0,,0,abs04987
0,,,,,1,abs04988
0,,,,,1,abs04989
1,5,,,,0,abs04990
1,2,,,,1,abs04991
1,3,,,,1,abs04992
1,5,,0,,0,abs04993
1,3,,0,1,1,abs04994
1,1 2,,22 26,,1,abs04995
1,0,0,0,,1,abs04996
1,0,,0,,1,abs04997
1,6,,0,,1,abs04998
1,6,,0,,1,abs04999
1,6,2,0,,1,abs05000
0,,,,,0,abs05001
0,,,,,1,abs05002
1,6,,0,,0,abs05003
1,1 2,,,,0,abs05004
1,4 5,2,0,,0,abs05005
0,,,,,1,abs05006
1,,,,,1,abs05007
1,,,,,1,abs05008
1,3,1,0,,0,abs05009
1,6,2,0,,1,abs05010
0,,,,,1,abs05011
1,2,,16,,1,abs05012
1,3 6,1,0,1,0,abs05013
1,2,,5,,1,abs05014
1,2 3,,16,,0,abs05015
1,,,0,,1,abs05016
0,,,,,1,abs05017
0,,,,,0,abs05018
1,3,,0,,1,abs05019
1,,2,0,,1,abs05020
0,,,,,0,abs05021
1,,,0,,1,abs05022
1,3,,0,1,1,abs05023
1,6,,0,,1,abs05024
1,6,,,,0,abs05025
1,5,,0,1,0,abs05026
1,3,1,0,,0,abs05027
1,2,,,,0,abs05028
0,,,,,1,abs05029
1,,,,,0,abs05030
0,,,,,0,abs05031
1,,,0,,1,abs05032
0,,,,,0,abs05033
1,6,,,,0,abs05034
1,3,,0,1,1,abs05035
1,,2,0,,0,abs05036
1,6,,0,,1,abs05037
0,,,,,0,abs05038
1,6,,0,,0,abs05039
1,,,,,1,abs05040
0,,,,,0,abs05041
1,,,0,,1,abs05042
1,5,,0,,1,abs05043
1,6,,0,,1,abs05044
0,,,,,1,abs05045
1,,,,,0,abs05046
0,,,,,1,abs05047
1,2,,,,1,abs05048
1,0,,,,1,abs05049
0,,,,,1,abs05050
1,3,1,,,0,abs05051
0,,,,,1,abs05052
1,6,,0,,0,abs05053
1,3,,0,,1,abs05054
1,6,,0,,1,abs05055
1,6,,0,,1,abs05056
1,3,,0,,1,abs05057
1,6,,0,,1,abs05058
1,,2,0,,1,abs05059
0,,,,,0,abs05060
1,2,,,,0,abs05061
1,2,,0,,1,abs05062
1,5 6,,,,1,abs05063
1,2,2,,,1,abs05064
1,3,,0,1,1,abs05065
1,1 2,,26,,1,abs05066
1,0,,0,,1,abs05067
1,4 5,1,0,,0,abs05068
1,6,,0,,0,abs05069
0,,,,,1,abs05070
1,6,,0,,0,abs05071
1,6,,0,,1,abs05072
1,6,,0,,0,abs05073
1,,,0,,1,abs05074
0,,,,,1,abs05075
1,2,,,,0,abs05076
0,,,,,0,abs05077
1,2,2,,,1,abs05078
1,2,,,,0,abs05079
0,,,,,0,abs05080
1,5,,0,,0,abs05081
0,,,,,0,abs05082
1,2,,,,0,abs05083
1,0,,0,,1,abs05084
1,6,2,0,,0,abs05085
0,,,,,0,abs05086
1,,,,,1,abs05087
1,6,,0,,1,abs05088
1,3,,0,,1,abs05089
1,3,,0,,0,abs05090
1,6,,0,,0,abs05091
0,,,,,1,abs05092
1,2 3,,7 22,,0,abs05093
1,2,,,,0,abs05094
0,,,,,1,abs05095
1,6,,0,,1,abs05096
1,3,,0,,1,abs05097
0,,,,,1,abs05098
1,2,,0,,0,abs05099
1,3,,0,,0,abs05100
1,,,,,1,abs05101
1,,2,0,,0,abs05102
0,,,,,1,abs05103
0,,,,,0,abs05104
1,6,,0,,1,abs05105
0,,,,,1,abs05106
1,3,2,0,,1,abs05107
0,,,,,0,abs05108
1,2,2,0,,1,abs05109
0,,,,,1,abs05110
1,3,1,0,,0,abs05111
1,6 7,,0,,1,abs05112
1,6,,0,,1,abs05113
1,2,,,,0,abs05114
1,,2,0,,1,abs05115
0,,,,,1,abs05116
0,,,,,1,abs05117
1,0,,0,,1,abs05118
0,,,,,0,abs05119
1,3,,0,,1,abs05120
1,3,,0,1,0,abs05121
1,3,,0,1,1,abs05122
1,,2,0,,1,abs05123
1,2,,,,1,abs05124
1,6,,0,,0,abs05125
1,3,,0,,0,abs05126
1,3,,0,1,1,abs05127
0,,,,,0,abs05128
1,2 3 6,,,,0,abs05129
1,7,,0,,1,abs05130
1,6,,0,,0,abs05131
1,2,,0,,1,abs05132
0,,,,,0,abs05133
1,3 6,,15,,0,abs05134
0,,,,,0,abs05135
0,,,,,0,abs05136
0,,,,,1,abs05137
0,,,,,1,abs05138
0,,,,,0,abs05139
1,,,0,,1,abs05140
0,,,,,0,abs05141
0,,,,,1,abs05142
0,,,,,1,abs05143
1,7,,0,,1,abs05144
0,,,,,1,abs05145
0,,,,,0,abs05146
1,,1,0,,1,abs05147
1,6,,0,,1,abs05148
1,,,0,,0,abs05149
0,,,,,1,abs05150
1,0,,0,,0,abs05151
1,,,0,,1,abs05152
1,2,,,,1,abs05153
1,2 3,2,,,0,abs05154
0,,,,,0,abs05155
0,,,,,0,abs05156
1,7,,0,,0,abs05157
1,3,,0,,1,abs05158
0,,,,,0,abs05159
1,5 6,,,,1,abs05160
1,7,,0,,1,abs05161
1,,,0,,1,abs05162
1,,,0,,1,abs05163
1,1 2,,,,0,abs05164
0,,,,,1,abs05165
1,1 2 5 6,,,,0,abs05166
1,3,,0,,0,abs05167
0,,,,,0,abs05168
0,,,,,1,abs05169
1,6,,0,,0,abs05170
1,0,2,0,,1,abs05171
1,3,,0,,0,abs05172
1,5,,0,,0,abs05173
1,3,,0,,0,abs05174
1,4 5 6,,,,0,abs05175
1,3,,0,,0,abs05176
1,6,,0,,1,abs05177
0,,,,,1,abs05178
0,,,,,1,abs05179
1,3,,0,,1,abs05180
0,,,,,0,abs05181
1,6,,0,,0,abs05182
1,,1,0,,1,abs05183
1,2,,,,1,abs05184
0,,,,,1,abs05185
1,2,,0,,1,abs05186
1,,2,0,,1,abs05187
0,,,,,1,abs05188
1,,,0,,1,abs05189
1,6,,0,,1,abs05190
1,1 2,1,,1,0,abs05191
1,,2,,,0,abs05192
0,,,,,0,abs05193
1,2,,0,,1,abs05194
0,,,,,0,abs05195
1,,,,,0,abs05196
1,6,,0,,0,abs05197
1,6,,26,,0,abs05198
1,,,0,,1,abs05199
1,3 7,,,1,0,abs05200
0,,,,,1,abs05201
1,3,,0,,1,abs05202
1,,,0,,1,abs05203
1,0,,0,,1,abs05204
1,2,,,,0,abs05205
1,2,,25,,1,abs05206
0,,,,,0,abs05207
1,6,,0,,0,abs05208
1,3 7,,0,,1,abs05209
0,,,,,0,abs05210
0,,,,0,1,abs05211
1,0,,0,,0,abs05212
1,3,,0,1,1,abs05213
0,,,,,1,abs05214
1,1 2,,7,,1,abs05215
1,,2,0,,1,abs05216
1,2,,,,1,abs05217
0,,,,,1,abs05218
0,,,,,1,abs05219
0,,,,,1,abs05220
0,,,,,0,abs05221
1,2,2,0,,1,abs05222
1,7,,0,,1,abs05223
1,3,,0,,1,abs05224
0,,,,,1,abs05225
0,,,,,1,abs05226
1,4 5,,,,1,abs05227
1,5,,0,,1,abs05228
1,,2,,,1,abs05229
1,0,,0,,1,abs05230
1,,,0,,1,abs05231
1,2,,0,,1,abs05232
1,3,,0,,1,abs05233
1,6,,0,,0,abs05234
1,6,,0,,1,abs05235
0,,,,,1,abs05236
1,6,,0,,1,abs05237
1,3,,0,,1,abs05238
1,6,2,0,,0,abs05239
1,,,0,,1,abs05240
0,,,,,1,abs05241
1,0,,0,,1,abs05242
0,,,,,1,abs05243
0,,,,,1,abs05244
0,,,,,0,abs05245
1,6,,0,,1,abs05246
1,,,0,,1,abs05247
0,,,,,1,abs05248
1,6,,0,,1,abs05249
1,,,,,1,abs05250
1,,,0,,1,abs05251
1,6,,,,1,abs05252
1,2,,,,1,abs05253
1,,,0,,1,abs05254
1,3 7,,,,1,abs05255
1,2,,0,,1,abs05256
0,,,,,1,abs05257
1,6,,0,,1,abs05258
1,2,,18,,1,abs05259
1,3,,0,,1,abs05260
1,1 2,,7,,1,abs05261
1,2,,,,1,abs05262
1,0,,0,,1,abs05263
0,,,,,1,abs05264
1,6,,0,,1,abs05265
0,,,,,1,abs05266
1,6,,,,0,abs05267
1,,,0,,1,abs05268
1,2,,,,1,abs05269
1,2,,,,0,abs05270
1,2,,,,1,abs05271
1,,,,,1,abs05272
0,,,,,0,abs05273
0,,,,,1,abs05274
1,,,0,,0,abs05275
1,2 3 5 6 7,,0,,0,abs05276
0,,,,,0,abs05277
1,6,,0,,1,abs05278
1,6,,0,,0,abs05279
1,3,,0,,0,abs05280
1,6,,,,1,abs05281
1,6,,0,,1,abs05282
1,6,,0,,0,abs05283
1,3,,0,,1,abs05284
1,3,,0,,1,abs05285
1,0,,0,,0,abs05286
0,,,,,1,abs05287
1,1 2,,,1,0,abs05288
1,3,,0,,0,abs05289
1,6,,0,,0,abs05290
1,3 6,,0,,0,abs05291
1,4 5 6,,0,1,1,abs05292
1,4 5,1,0,,0,abs05293
1,5,,0,,0,abs05294
1,5,2,0,,0,abs05295
1,5 6,2,0,,0,abs05296
1,6,1,0,,0,abs05297
1,4 5 6,2,0,,1,abs05298
1,6,,0,,0,abs05299
1,6 7,2,0,,0,abs05300
1,4 5,1,0,,0,abs05301
1,4 5,2,0,,0,abs05302
1,4 5,,0,,0,abs05303
1,4 5,,0,,0,abs05304
1,3,2,0,,0,abs05305
1,5,1,0,,0,abs05306
1,4 5,,,,1,abs05307
1,5,,0,,0,abs05308
1,3 4 5 6,,0,1,0,abs05309
1,,2,0,,0,abs05310
1,7,,0,,0,abs05311
1,5 6,2,0,,0,abs05312
1,4 5 6,2,0,,0,abs05313
1,4 5 6,,0,,1,abs05314
1,4 5 6,1,0,,0,abs05315
1,6,2,0,,0,abs05316
1,4 5,,,,1,abs05317
1,5 6,1,0,,0,abs05318
1,5,,0,,0,abs05319
1,4 5,1,0,,0,abs05320
1,4 5,,0,,0,abs05321
1,4 5 6,,0,,0,abs05322
1,5,,0,,0,abs05323
1,5 6,,0,,0,abs05324
1,4 5 6,,,,0,abs05325
1,4 5 6,2,0,1,1,abs05326
1,5 6,,,,0,abs05327
1,4 5 6,2,0,,0,abs05328
1,5,1,0,,0,abs05329
1,4 5,,0,,0,abs05330
1,4 5,,0,,0,abs05331
1,5 6,,0,,1,abs05332
1,5 6,,0,,0,abs05333
1,4 5 6,2,0,,0,abs05334
1,5,,0,,0,abs05335
1,5,1,0,1,1,abs05336
1,5 6,,0,,0,abs05337
1,5 6,1,0,,0,abs05338
1,4 5 6,,0,,0,abs05339
1,6,,0,,0,abs05340
1,6,,,1,1,abs05341
1,3 5 6,,0,,1,abs05342
1,5 6,,0,,0,abs05343
1,6,,0,,0,abs05344
1,4 5,,0,,0,abs05345
1,4 5,1,0,,0,abs05346
1,5 6,2,0,,0,abs05347
1,4 5,,0,,0,abs05348
1,4 5,,0,,0,abs05349
1,4 5 6,2,0,,0,abs05350
